RID,GENERIC_CASE_ID,GENERIC_OFFENDER_ID,CHARGE_NUMBER,SENTENCE_YEAR,RACE,GENDER,AGE_GROUP,OFFENSE,OFFENSE_TYPE,HOMICIDE_TYPE,OFFENSE_SEVERITY_GROUP,SENTENCE_TYPE,SENTENCE_IMPOSED_MONTHS,SENTENCE_SUSPENDED_MONTHS,SENTENCE_TO_SERVE_MONTHS,SENTENCE_PROBATION_MONTHS,VVCA_AMT,FINE_AMT,RESTITUTION_AMT,FINE_SUSPENDED_AMT,GIS_ID,CREATED,EDITED,Normal_Age
17227,9209806,1281920,1,2012,Black,M,22-30,Unlawful Possession of Liquid PCP,Drug,,D4,Probation,8,8,0,24,200,0,0,0,Felony_Sentences_16158,,,26
17228,4146862,465635,1,2012,Black,M,31-40,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,18,0,18,0,100,,200,,Felony_Sentences_16159,,,33
17229,9229029,3346953,1,2012,Black,M,18-21,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Short Split,12,12,1,12,100,,,,Felony_Sentences_16160,,,19
17230,6750268,4604897,1,2012,Black,M,41-50,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,15,0,15,0,100,,,,Felony_Sentences_16161,,,41
17231,1541425,6146609,1,2012,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,28,0,28,0,100,,,,Felony_Sentences_16162,,,35
17232,1169649,1966436,1,2012,Black,M,18-21,Poss Firearm During Crime of Violence,Weapon,,M5,Incarceration,72,0,72,0,"1,500",0,0,0,Felony_Sentences_16163,,,19
17233,4951128,2938205,1,2012,Other or Unknown,M,18-21,Robbery,Violent,,M8,Long Split,18,8,10,12,100,0,0,0,Felony_Sentences_16164,,,19
17234,8767485,2523142,2,2012,Black,M,22-30,Assault with Significant Bodily Injury,Violent,,M8,Long Split,24,12,12,12,100,,,,Felony_Sentences_16165,,,23
17235,8698005,3160854,1,2012,Black,F,41-50,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,6,0,6,0,100,0,0,0,Felony_Sentences_16166,,,44
17236,5893734,7654568,1,2012,Black,M,22-30,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Probation,12,12,0,12,100,0,0,0,Felony_Sentences_16167,,,26
17237,9997723,7929178,2,2012,Black,M,41-50,Unlawful Possession of a Firearm,Weapon,,M7,Incarceration,12,0,12,0,100,,,,Felony_Sentences_16168,,,46
17238,2547671,8548918,1,2012,Other or Unknown,M,51-60,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,56,0,56,0,100,0,0,0,Felony_Sentences_16169,,,54
17239,9519595,5166208,1,2012,Black,M,18-21,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,10,0,10,0,100,0,0,0,Felony_Sentences_16170,,,19
17240,6272122,7987751,1,2012,Black,M,31-40,Carry Pistol W/O Lic -Prior Fel/CPOWL,Weapon,,M8,Long Split,24,12,12,24,100,0,0,0,Felony_Sentences_16171,,,34
17241,2758458,3088103,1,2012,Black,M,22-30,Attempt to Commit Robbery,Violent,,M8,Incarceration,16,0,16,0,100,,,,Felony_Sentences_16172,,,25
17242,9449162,152387,1,2012,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,18,0,18,0,100,0,0,0,Felony_Sentences_16173,,,32
17243,9808868,8771006,1,2012,White,F,31-40,Prison Breach,Other,,M9,Incarceration,5,0,5,0,100,,,,Felony_Sentences_16174,,,34
17244,3369409,9484426,1,2012,Black,M,18-21,Robbery,Violent,,M6,Incarceration,24,0,24,0,100,,,,Felony_Sentences_16175,,,19
17245,8626907,275253,1,2012,Other or Unknown,M,22-30,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Short Split,12,11,1,12,100,,,,Felony_Sentences_16176,,,27
17246,4883484,3267242,1,2012,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,14,0,14,0,100,0,0,0,Felony_Sentences_16177,,,34
17247,4883484,3267242,2,2012,Black,M,31-40,Unlawful Possession of Liquid PCP,Drug,,D3,Incarceration,14,0,14,0,100,0,0,0,Felony_Sentences_16178,,,34
17248,8833847,9908826,1,2012,Black,M,18-21,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Short Split,18,14,4,24,750,,,,Felony_Sentences_16179,,,19
17249,4040623,2322061,4,2012,Black,M,22-30,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,10,0,10,0,100,0,0,0,Felony_Sentences_16180,,,25
17250,4040623,2322061,7,2012,Black,M,22-30,Offenses Committed During Release,Other,,M9,Incarceration,12,0,12,0,100,0,0,0,Felony_Sentences_16181,,,23
17251,6671905,8903414,1,2012,Black,M,18-21,Distribution Of a Controlled Substance,Drug,,D2,Probation,16,16,0,36,100,,,,Felony_Sentences_16182,,,18
18217,7285213,6389125,4,2012,Other or Unknown,M,18-21,Destruction of Property $1000 or More,Property,,M8,Incarceration,6,0,6,0,300,0,0,0,Felony_Sentences_16183,,,19
18218,3913950,4179995,1,2012,Black,M,22-30,First Degree Sex Abuse- Force,Sex,,M5,Incarceration,84,0,84,0,100,0,0,0,Felony_Sentences_16184,,,26
18219,3347834,3732899,1,2012,Other or Unknown,M,22-30,Aggravated Assault Knowingly,Violent,,M6,Incarceration,48,0,48,0,100,0,0,0,Felony_Sentences_16185,,,25
18220,9599020,9120707,1,2012,Black,M,18-21,Robbery,Violent,,M6,Short Split,24,18,6,36,100,,,,Felony_Sentences_16186,,,18
18221,1486973,8772939,1,2012,Black,M,41-50,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,26,0,26,0,100,0,0,0,Felony_Sentences_16187,,,43
18222,4681571,2228140,1,2012,Black,M,22-30,Robbery,Violent,,M8,Incarceration,18,0,18,0,100,,,,Felony_Sentences_16188,,,25
18223,6568795,3206842,2,2012,Black,M,22-30,Unlawful Possession of a Firearm,Weapon,,M7,Incarceration,24,0,24,0,450,0,0,0,Felony_Sentences_16189,,,23
18224,6794192,2730626,2,2012,Black,M,22-30,Unlawful Possession of a Firearm,Weapon,,M7,Incarceration,30,0,30,0,450,0,0,0,Felony_Sentences_16190,,,27
18225,1306,4904773,1,2012,Black,M,41-50,Burglary One,Property,,M5,Incarceration,120,0,120,0,100,0,0,0,Felony_Sentences_16191,,,46
18226,1306,4904773,2,2012,Black,M,41-50,Burglary One,Property,,M5,Incarceration,120,0,120,0,100,0,0,0,Felony_Sentences_16192,,,44
18227,1306,4904773,3,2012,Black,M,41-50,Unlawful Possession of a Firearm (Crime of Violence),Weapon,,M6,Incarceration,42,0,42,0,100,0,0,0,Felony_Sentences_16193,,,46
18228,1525636,6982772,1,2012,Black,M,22-30,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,30,0,30,0,100,0,0,0,Felony_Sentences_16194,,,25
18229,4200843,197028,1,2012,Black,F,22-30,Burglary Two,Property,,M7,Short Split,24,18,6,12,100,0,0,0,Felony_Sentences_16195,,,25
18230,4200843,197028,2,2012,Black,F,22-30,Assault with Significant Bodily Injury,Violent,,M8,Short Split,18,12,6,12,100,0,0,0,Felony_Sentences_16196,,,26
18231,4572469,804137,1,2012,Black,M,31-40,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,22,0,22,0,100,0,0,0,Felony_Sentences_16197,,,38
18232,3547269,5848356,2,2012,Black,F,31-40,Robbery,Violent,,M6,Long Split,30,6,24,18,100,,,,Felony_Sentences_16198,,,35
18233,5378832,6587192,1,2012,Black,M,31-40,Attempt to Commit Robbery,Violent,,M8,Incarceration,24,0,24,0,100,0,0,0,Felony_Sentences_16199,,,34
18234,5378832,6587192,3,2012,Black,M,31-40,Robbery,Violent,,M5,Incarceration,84,0,84,0,100,0,0,0,Felony_Sentences_16200,,,37
18235,9349502,7111757,1,2012,Black,M,18-21,Unauthorized Use of A Vehicle,Property,,M8,Short Split,18,15,3,18,100,,,,Felony_Sentences_16201,,,19
18236,4822797,9274560,1,2012,Black,M,18-21,Burglary Two,Property,,M7,Short Split,26,20,6,18,100,0,0,0,Felony_Sentences_16202,,,20
18237,8831043,5217269,1,2012,Black,M,18-21,Poss W/I to Dist a Controlled Substance,Drug,,D2,Short Split,12,12,1,12,100,,,,Felony_Sentences_16203,,,18
18238,9812580,8907197,1,2012,Black,M,22-30,Prison Breach,Other,,M9,Long Split,16,8,8,18,100,,,,Felony_Sentences_16204,,,26
18239,9893871,2868858,1,2012,Black,M,22-30,Carry Pistol Outside Home/Business,Weapon,,M8,Probation,9,9,0,12,100,,,,Felony_Sentences_16205,,,24
18240,2477654,6426388,1,2012,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Short Split,16,10,6,12,100,0,0,0,Felony_Sentences_16206,,,25
18241,2477654,6426388,2,2012,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Short Split,16,10,6,12,100,0,0,0,Felony_Sentences_16207,,,26
18242,2477654,6426388,3,2012,Black,M,22-30,Unlawful Possession of Liquid PCP,Drug,,D3,Short Split,10,4,6,12,100,0,0,0,Felony_Sentences_16208,,,27
18243,9891972,3224947,1,2012,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,20,0,20,0,100,0,0,0,Felony_Sentences_16209,,,28
18244,4811694,8684451,1,2012,Hispanic,M,22-30,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,9,0,9,0,100,0,0,0,Felony_Sentences_16210,,,26
18245,1547385,3169558,1,2012,Asian,M,18-21,Burglary Two,Property,,M8,Long Split,28,14,14,16,100,0,0,0,Felony_Sentences_16211,,,19
18246,1459463,2834282,1,2012,Asian,M,22-30,Burglary Two,Property,,M8,Long Split,24,12,12,16,100,0,0,0,Felony_Sentences_16212,,,25
18247,2978790,8072149,1,2012,Asian,M,31-40,Burglary One,Property,,M8,Incarceration,30,0,30,0,100,0,0,0,Felony_Sentences_16213,,,37
18248,2978790,8072149,4,2012,Asian,M,31-40,Carry Dang Weapon-Outside Home/Business,Weapon,,M8,Incarceration,28,0,28,0,100,0,0,0,Felony_Sentences_16214,,,34
18249,3092095,97525,1,2012,Asian,M,22-30,Burglary Two,Property,,M8,Short Split,24,24,1,16,100,0,0,0,Felony_Sentences_16215,,,25
18250,8386454,7202751,1,2012,Asian,M,22-30,Burglary Two,Property,,M8,Short Split,24,24,1,16,100,0,0,0,Felony_Sentences_16216,,,25
18251,4531737,7642541,1,2012,Black,M,18-21,Second Degree Cruelty to Children Grave Risk,Other,,M8,Probation,12,12,0,36,100,0,0,0,Felony_Sentences_16217,,,19
18252,9805816,5999383,1,2012,Black,M,41-50,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,14,0,14,0,100,,,,Felony_Sentences_16218,,,44
18253,7564409,5234646,1,2012,Hispanic,M,18-21,Poss W/I to Dist a Controlled Substance,Drug,,D2,Short Split,24,24,1,18,100,0,0,0,Felony_Sentences_16219,,,19
16072,9989059,9575739,1,2012,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,14,0,14,0,100,0,0,0,Felony_Sentences_16220,,,45
16073,2486360,2531062,1,2012,Black,M,18-21,Robbery,Violent,,M5,Incarceration,60,0,60,0,100,0,0,0,Felony_Sentences_16221,,,19
16074,2486360,2531062,2,2012,Black,M,18-21,Poss Firearm During Crime of Violence,Weapon,,M5,Incarceration,60,0,60,0,100,0,0,0,Felony_Sentences_16222,,,19
16075,2486360,2531062,3,2012,Black,M,18-21,Threat to Kidnap or Injure a Person,Violent,,M8,Incarceration,10,0,10,0,100,0,0,0,Felony_Sentences_16223,,,19
16076,8427780,9264723,1,2012,Black,M,18-21,Robbery,Violent,,M5,Incarceration,66,0,66,0,100,,,,Felony_Sentences_16224,,,19
16077,8427780,9264723,2,2012,Black,M,18-21,Poss Firearm During Crime of Violence,Weapon,,M5,Incarceration,66,0,66,0,100,,,,Felony_Sentences_16225,,,19
16078,8427780,9264723,3,2012,Black,M,18-21,Threat to Kidnap or Injure a Person,Violent,,M8,Incarceration,12,0,12,0,100,,,,Felony_Sentences_16226,,,19
16079,6712551,7352084,1,2012,Black,M,15-17,Robbery,Violent,,M5,Incarceration,72,0,72,0,100,,,,Felony_Sentences_16227,,,15
16080,8540302,2583573,2,2012,Black,M,22-30,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,18,0,18,0,100,,,,Felony_Sentences_16228,,,26
16081,1302320,7973445,1,2012,Black,F,22-30,Distribution Of a Controlled Substance,Drug,,D4,Short Split,10,9,1,12,100,,,,Felony_Sentences_16229,,,22
16082,731296,4736511,1,2012,Black,M,22-30,Distribution Of a Controlled Substance,Drug,,D2,Probation,16,16,0,12,100,0,0,0,Felony_Sentences_16230,,,24
16083,731296,4736511,2,2012,Black,M,22-30,Distribution Of a Controlled Substance,Drug,,D2,Probation,16,16,0,12,100,0,0,0,Felony_Sentences_16231,,,24
16084,3807828,3810833,1,2012,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,18,0,18,0,100,0,0,0,Felony_Sentences_16232,,,56
16085,2989507,2388844,1,2012,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D3,Probation,6,6,0,12,100,0,0,0,Felony_Sentences_16233,,,54
16086,1513017,8976705,4,2012,Black,M,31-40,Threat to Kidnap or Injure a Person,Violent,,M8,Incarceration,32,0,32,0,100,0,0,0,Felony_Sentences_16234,,,35
16087,1513017,8976705,8,2012,Black,M,31-40,Robbery,Violent,,M6,Incarceration,72,0,72,0,100,0,0,0,Felony_Sentences_16235,,,33
16088,1513017,8976705,9,2012,Black,M,31-40,Robbery,Violent,,M6,Incarceration,72,0,72,0,100,0,0,0,Felony_Sentences_16236,,,37
16089,2214181,7175507,1,2012,Black,M,18-21,Conspiracy,Other,,M9,Incarceration,80,0,80,0,100,0,0,0,Felony_Sentences_16237,,,19
16090,70172,9473799,1,2012,Black,M,18-21,Conspiracy,Other,,M9,Incarceration,42,0,42,0,100,0,0,0,Felony_Sentences_16238,,,20
16091,68556,1641251,1,2012,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,48,0,48,0,100,0,0,0,Felony_Sentences_16239,,,35
16092,7166860,4404852,1,2012,Black,,41-50,Distribution Of a Controlled Substance,Drug,,D3,Short Split,30,30,1,36,450,,,,Felony_Sentences_16240,,,46
16093,7716065,9214671,1,2012,Black,F,22-30,Distribution Of a Controlled Substance,Drug,,D3,Short Split,14,14,1,12,100,,,,Felony_Sentences_16241,,,24
16094,3936825,8950967,1,2012,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D2,Short Split,36,30,6,24,100,,,,Felony_Sentences_16242,,,36
16095,620225,4850701,1,2012,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D4,Probation,18,18,0,18,100,0,0,0,Felony_Sentences_16243,,,36
16096,1410371,4150295,1,2012,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,2,0,2,0,100,0,0,0,Felony_Sentences_16244,,,45
16097,3790666,9025502,1,2012,Black,M,41-50,Unlawful Possession of Liquid PCP,Drug,,D4,Incarceration,10,0,10,0,100,,,,Felony_Sentences_16245,,,45
16098,5561135,3316373,1,2012,Black,F,41-50,Burglary Two,Property,,M8,Probation,6,6,0,12,100,0,0,0,Felony_Sentences_16246,,,46
16099,5540008,7705129,2,2012,Black,M,51-60,Poss W/I to Dist a Controlled Substance,Drug,,D2,Short Split,14,13,1,18,100,,,,Felony_Sentences_16247,,,55
16100,315256,1872656,1,2012,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D2,Short Split,22,22,1,24,100,,,,Felony_Sentences_16248,,,35
16101,7801850,3979496,1,2012,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D2,Probation,18,18,0,24,100,,,,Felony_Sentences_16249,,,34
16102,3636211,1674255,1,2012,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D3,Short Split,18,18,1,24,100,,,,Felony_Sentences_16250,,,47
16103,3650324,3138336,1,2012,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D2,Probation,20,20,0,12,100,0,0,0,Felony_Sentences_16251,,,52
16104,1715967,8690354,3,2012,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,16,0,16,0,100,0,0,0,Felony_Sentences_16252,,,24
16105,7925399,310622,2,2012,Black,M,22-30,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,24,0,24,0,100,0,0,0,Felony_Sentences_16253,,,25
16106,7925399,310622,3,2012,Black,M,22-30,Destruction of Property over $200,Property,,M8,Incarceration,24,0,24,0,100,0,0,0,Felony_Sentences_16254,,,24
16107,4470228,6420871,1,2012,Other or Unknown,M,22-30,Robbery,Violent,,M5,Incarceration,60,0,60,0,100,0,720,0,Felony_Sentences_16255,,,27
16108,4470228,6420871,2,2012,Other or Unknown,M,22-30,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,12,0,12,0,100,0,0,0,Felony_Sentences_16256,,,25
16661,2924160,482247,2,2012,Other or Unknown,M,22-30,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,12,0,12,0,100,,,,Felony_Sentences_16257,,,26
16662,5309694,881601,2,2012,Other or Unknown,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,20,0,20,0,"1,500",,,,Felony_Sentences_16258,,,34
16663,8968268,9945649,1,2012,Black,M,18-21,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Short Split,10,10,1,24,100,,,,Felony_Sentences_16259,,,18
16664,2982446,3433669,1,2012,Black,F,61-70,Distribution Of a Controlled Substance,Drug,,D2,Short Split,16,16,1,12,100,,,,Felony_Sentences_16260,,,63
16665,7363444,985419,2,2012,Black,M,18-21,Robbery,Violent,,M8,Incarceration,36,0,36,0,100,,,,Felony_Sentences_16261,,,18
16666,7363444,985419,5,2012,Black,M,18-21,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,24,0,24,0,100,,,,Felony_Sentences_16262,,,19
16667,5750934,8348747,1,2012,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D4,Probation,12,12,0,12,"3,100",,,,Felony_Sentences_16263,,,36
16668,3272012,6420089,2,2012,Black,M,15-17,Robbery,Violent,,M8,Incarceration,14,0,14,0,100,,,,Felony_Sentences_16264,,,15
16669,256630,4251947,1,2012,Black,M,18-21,Conspiracy,Other,,M9,Incarceration,36,0,36,0,100,0,0,0,Felony_Sentences_16265,,,19
16670,256630,4251947,2,2012,Black,M,18-21,Burglary Two,Property,,M8,Incarceration,24,0,24,0,100,0,0,0,Felony_Sentences_16266,,,18
16671,256630,4251947,6,2012,Black,M,18-21,Assault W/I to Commit Robbery,Violent,,M5,Incarceration,60,0,60,0,100,0,0,0,Felony_Sentences_16267,,,19
16672,6991710,9049494,2,2012,Black,F,22-30,Assault with Significant Bodily Injury,Violent,,M8,Probation,10,10,0,24,100,0,0,0,Felony_Sentences_16268,,,25
16673,1151002,8395508,1,2012,Black,M,18-21,Receiving Stolen Property $1000 or More,Property,,M9,Incarceration,3,0,3,0,100,,,,Felony_Sentences_16269,,,18
16674,1151002,8395508,2,2012,Black,M,18-21,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,10,0,10,0,100,,,,Felony_Sentences_16270,,,19
16675,6538287,8530211,1,2012,Black,M,41-50,Prison Breach,Other,,M9,Incarceration,7,0,7,0,100,,,,Felony_Sentences_16271,,,47
16676,5365479,2948223,2,2012,Black,M,22-30,Assault with Significant Bodily Injury,Violent,,M8,Probation,10,10,0,24,100,0,0,0,Felony_Sentences_16272,,,28
16677,6481446,6536966,1,2012,Black,M,31-40,Fraud 1st Deg $1000 or More,Other,,M9,Probation,3,3,0,60,100,0,"12,582",0,Felony_Sentences_16273,,,35
16678,243887,2866301,1,2012,Black,M,31-40,Burglary Two,Property,,M8,Short Split,12,12,1,18,100,,,,Felony_Sentences_16274,,,35
16679,6857977,5992619,1,2012,Black,M,18-21,Distribution Of a Controlled Substance,Drug,,D2,Short Split,16,10,6,12,100,,,,Felony_Sentences_16275,,,19
16680,3584960,5192562,1,2012,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D3,Probation,14,14,0,18,100,0,0,0,Felony_Sentences_16276,,,56
16681,7274079,9469614,1,2012,Black,F,41-50,Distribution Of a Controlled Substance,Drug,,D3,Probation,12,12,0,18,450,0,0,0,Felony_Sentences_16277,,,47
16682,2907301,3408765,1,2012,Black,F,22-30,Attempt to Commit Robbery,Violent,,M8,Probation,10,10,0,18,100,,,,Felony_Sentences_16278,,,24
16683,5778652,4060245,1,2012,Black,F,31-40,Attempt to Commit Robbery,Violent,,M8,Incarceration,10,0,10,0,100,,,,Felony_Sentences_16279,,,35
16684,8778976,5799303,1,2012,Black,M,18-21,Prison Breach,Other,,M9,Incarceration,3,0,3,0,100,,,,Felony_Sentences_16280,,,19
16685,4626519,1547220,1,2012,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,42,0,42,0,"1,500",0,0,0,Felony_Sentences_16281,,,25
16686,3391323,6973592,1,2012,Black,M,18-21,Burglary Two,Property,,M7,Short Split,24,24,1,36,100,,,,Felony_Sentences_16282,,,19
16687,3391323,6973592,7,2012,Black,M,18-21,Contempt - Felony,Other,,M9,Short Split,12,12,1,36,100,,,,Felony_Sentences_16283,,,19
16688,6151441,6938241,2,2012,Black,M,31-40,Second Degree Child Sex Abuse,Sex,,M6,Incarceration,120,0,120,0,100,0,0,0,Felony_Sentences_16284,,,35
16689,6151441,6938241,7,2012,Black,M,31-40,First Degree Child Sex Abuse,Sex,,M3,Incarceration,60,0,60,0,100,0,0,0,Felony_Sentences_16285,,,34
16690,2138988,4101791,1,2012,Black,M,18-21,Burglary One,Property,,M8,Incarceration,24,0,24,0,100,0,0,0,Felony_Sentences_16286,,,19
16691,9272931,936931,1,2012,Black,M,,Poss W/I to Dist a Controlled Substance,Drug,,D2,Short Split,12,12,1,12,100,0,0,0,Felony_Sentences_16287,,,0
16692,8386659,8254597,2,2012,Black,F,18-21,Unauthorized Use of A Vehicle,Property,,M8,Probation,12,12,0,24,100,0,907,0,Felony_Sentences_16288,,,20
16693,4759235,5031517,1,2012,Black,F,22-30,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Short Split,12,12,1,12,100,,,,Felony_Sentences_16289,,,24
16694,7860288,6798758,1,2012,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D3,Short Split,30,24,6,36,100,0,0,0,Felony_Sentences_16290,,,34
16695,3286628,2877969,1,2012,Black,M,22-30,Robbery,Violent,,M8,Incarceration,14,0,14,0,100,0,0,0,Felony_Sentences_16291,,,27
16696,9096798,9985602,1,2012,Black,M,41-50,Assault W/I to Kill,Violent,,M3,Incarceration,126,0,126,0,100,0,0,0,Felony_Sentences_16292,,,47
16697,1209540,2791072,1,2012,Black,F,41-50,Assault With A Dangerous Weapon,Violent,,M8,Incarceration,24,0,24,0,750,,,,Felony_Sentences_16293,,,45
16698,8112789,4435366,1,2012,Black,M,18-21,Robbery,Violent,,M6,Short Split,39,33,6,30,100,,,,Felony_Sentences_16294,,,19
17252,3868978,6805056,1,2012,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,14,0,14,0,100,,,,Felony_Sentences_16295,,,45
17253,609911,7416347,1,2012,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D3,Short Split,24,24,1,24,100,,,,Felony_Sentences_16296,,,44
17254,4760246,3409094,1,2012,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,20,0,20,0,100,0,0,0,Felony_Sentences_16297,,,35
17255,1980392,4096459,1,2012,White,M,22-30,Assault On A Police Officer,Violent,,M7,Short Split,18,18,1,12,100,,,,Felony_Sentences_16298,,,26
17256,3551308,7474713,1,2012,Black,M,18-21,Robbery,Violent,,M6,Incarceration,36,0,36,0,100,,,,Felony_Sentences_16299,,,19
17257,2999981,6139338,1,2012,Black,M,41-50,Unlawful Possession of Liquid PCP,Drug,,D3,Probation,9,9,0,18,100,0,0,0,Felony_Sentences_16300,,,46
17258,8988045,2387900,1,2012,Black,F,31-40,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,10,0,10,0,100,,,,Felony_Sentences_16301,,,32
17259,2934337,5275167,1,2012,Black,M,18-21,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,20,0,20,0,100,0,0,0,Felony_Sentences_16302,,,19
17260,2934337,5275167,2,2012,Black,M,18-21,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,20,0,20,0,100,0,0,0,Felony_Sentences_16303,,,19
17261,2934337,5275167,4,2012,Black,M,18-21,Tampering With Physical Evidence,Other,,M9,Incarceration,5,0,5,0,100,0,0,0,Felony_Sentences_16304,,,20
17262,3059355,5751159,1,2012,Black,M,22-30,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,3,0,3,0,100,,,,Felony_Sentences_16305,,,27
